LocationX,LocationY,Weighting
681086.762119942,6407007.83273838,8
681092.562119942,6407007.83276931,8
681092.562119942,6407007.83276931,8
681098.362119942,6407007.83148412,8
681098.362119942,6407007.83148412,8
681104.162119942,6407007.83295165,8
681104.162119942,6407007.83295165,8
681109.962119942,6407007.83532242,8
681109.962119942,6407007.83532242,8
681115.762119942,6407007.834628,8
681115.762119942,6407007.834628,8
681121.562119942,6407007.83317547,8
681121.562119942,6407007.83317547,8
681127.362119942,6407007.83350042,8
681127.362119942,6407007.83350042,8
681133.162119942,6407007.83312195,8
681133.162119942,6407007.83312195,8
681138.962119942,6407007.83603278,8
681138.962119942,6407007.83603278,8
681144.762119942,6407007.83597731,8
681144.762119942,6407007.83597731,8
681150.562119942,6407007.83636974,8
681150.562119942,6407007.83636974,8
681156.362119943,6407007.83765554,8
681156.362119943,6407007.83765554,8
681162.162119942,6407007.83935488,8
681162.162119942,6407007.83935488,8
681167.962119942,6407007.83923867,8
681167.962119942,6407007.83923867,8
681173.762119943,6407007.83849937,8
681173.762119943,6407007.83849937,8
681179.562119943,6407007.83843272,8
681179.562119943,6407007.83843272,8
681185.362119943,6407007.83781656,8
681185.362119943,6407007.83781656,8
681191.162119943,6407007.83946543,8
681191.162119943,6407007.83946543,8
681196.962119943,6407007.83982494,8
681196.962119943,6407007.83982494,8
681202.762119943,6407007.84137917,8
681202.762119943,6407007.84137917,8
681208.562119943,6407007.84235546,8
681208.562119943,6407007.84235546,8
681214.362119943,6407007.84455096,8
681214.362119943,6407007.84455096,8
681220.162119943,6407007.84534478,8
681220.162119943,6407007.84534478,8
681225.962119943,6407007.84763554,8
681225.962119943,6407007.84763554,8
681231.762119943,6407007.84941159,8
681231.762119943,6407007.84941159,8
681237.562119943,6407007.85115829,8
681237.562119943,6407007.85115829,8
681243.362119943,6407007.85251126,8
681243.362119943,6407007.85251126,8
681249.162119943,6407007.85386234,8
681249.162119943,6407007.85386234,8
681254.962119943,6407007.85674527,8
681254.962119943,6407007.85674527,8
681260.762119943,6407007.85967697,8
681260.762119943,6407007.85967697,8
681266.562119943,6407007.86063754,8
681266.562119943,6407007.86063754,8
681272.362119943,6407007.86355027,8
681272.362119943,6407007.86355027,8
681278.162119943,6407007.86303813,8
681278.162119943,6407007.86303813,8
681283.962119944,6407042.07488285,6
681283.962119944,6407042.07488285,6
681289.762119943,6407007.86444255,8
681289.762119943,6407007.86444255,8
681295.562119944,6407007.86385372,8
681295.562119944,6407007.86385372,8
681301.362119944,6407007.8645089,8
681301.362119944,6407007.8645089,8
681307.162119944,6407007.86431918,8
681307.162119944,6407007.86431918,8
681312.962119944,6407007.86327781,8
681312.962119944,6407007.86327781,8
681318.762119944,6407007.86228861,8
681318.762119944,6407007.86228861,8
681324.562119944,6407007.86107791,8
681324.562119944,6407007.86107791,8
681330.362119944,6407007.86032126,8
681330.362119944,6407007.86032126,8
681336.162119944,6407007.86027744,8
681336.162119944,6407007.86027744,8
681341.962119944,6407007.86023569,8
681341.962119944,6407007.86023569,8
681347.762119944,6407007.86213182,8
681347.762119944,6407007.86213182,8
681353.562119944,6407007.85992325,8
681353.562119944,6407007.85992325,8
681359.362119944,6407007.86262504,8
681359.362119944,6407007.86262504,8
681365.162119944,6407007.86224777,8
681365.162119944,6407007.86224777,8
681370.962119944,6407007.86360591,8
681370.962119944,6407007.86360591,8
681376.762119944,6407007.8623822,8
681376.762119944,6407007.8623822,8
681382.562119944,6407007.86291774,8
681382.562119944,6407007.86291774,8
681388.362119944,6407007.86228042,8
681388.362119944,6407007.86228042,8
681394.162119944,6407007.8607609,8
681394.162119944,6407007.8607609,8
681399.962119944,6407007.85918236,8
681399.962119944,6407007.85918236,8
681405.762119944,6407007.85851868,8
681405.762119944,6407007.85851868,8
681411.562119944,6407007.85822866,8
681411.562119944,6407007.85822866,8
681417.362119944,6407007.85799121,8
681417.362119944,6407007.85799121,8
681423.162119945,6407007.85765898,8
681423.162119945,6407007.85765898,8
681428.962119945,6407007.85839576,8
681428.962119945,6407007.85839576,8
681434.762119945,6407007.85946825,8
681434.762119945,6407007.85946825,8
681440.562119945,6407007.86140129,8
681440.562119945,6407007.86140129,8
681446.362119945,6407007.86297597,8
681446.362119945,6407007.86297597,8
681452.162119945,6407007.86587113,8
681452.162119945,6407007.86587113,8
681457.962119945,6407007.86802405,8
681457.962119945,6407007.86802405,8
681463.762119945,6407007.87014019,8
681463.762119945,6407007.87014019,8
681469.562119945,6407007.8719981,8
681469.562119945,6407007.8719981,8
681475.362119945,6407007.86929872,8
681475.362119945,6407007.86929872,8
681481.162119945,6407007.87452365,8
681481.162119945,6407007.87452365,8
681486.962119945,6407007.87352472,8
681486.962119945,6407007.87352472,8
681492.762119945,6407007.87614244,8
681492.762119945,6407007.87614244,8
680483.562119937,6407447.65378606,8
680483.562119937,6407447.65378606,8
680489.362119937,6407447.65322166,8
680489.362119937,6407447.65322166,8
680495.162119937,6407447.65351141,8
680495.162119937,6407447.65351141,8
680500.962119937,6407447.65354634,8
680500.962119937,6407447.65354634,8
680506.762119937,6407447.65212525,8
680506.762119937,6407447.65212525,8
680512.562119937,6407447.65369356,8
680512.562119937,6407447.65369356,8
680518.362119937,6407447.65303625,8
680518.362119937,6407447.65303625,8
680524.162119937,6407447.6530572,8
680524.162119937,6407447.6530572,8
680529.962119937,6407447.65293521,8
680529.962119937,6407447.65293521,8
680535.762119937,6407447.65243667,8
680535.762119937,6407447.65243667,8
680541.562119937,6407447.65261022,8
680541.562119937,6407447.65261022,8
680547.362119938,6407447.59866176,8
680547.362119938,6407447.59866176,8
680553.162119938,6407447.65283972,8
680553.162119938,6407447.65283972,8
680558.962119938,6407447.65284546,8
680558.962119938,6407447.65284546,8
680564.762119938,6407447.65308353,8
680564.762119938,6407447.65308353,8
680570.562119938,6407447.65287505,8
680570.562119938,6407447.65287505,8
680576.362119938,6407447.65480294,8
680576.362119938,6407447.65480294,8
680582.162119938,6407447.65491404,8
680582.162119938,6407447.65491404,8
680587.962119938,6407447.65434024,8
680587.962119938,6407447.65434024,8
680593.762119938,6407447.65425703,8
680593.762119938,6407447.65425703,8
680599.562119938,6407447.65510067,8
680599.562119938,6407447.65510067,8
680605.362119938,6407447.65570225,8
680605.362119938,6407447.65570225,8
680611.162119938,6407447.65557048,8
680611.162119938,6407447.65557048,8
680616.962119938,6407447.65663145,8
680616.962119938,6407447.65663145,8
680622.762119938,6407447.65690747,8
680622.762119938,6407447.65690747,8
680628.562119938,6407447.65767844,8
680628.562119938,6407447.65767844,8
680634.362119938,6407447.65736832,8
680634.362119938,6407447.65736832,8
680640.162119938,6407447.65714307,8
680640.162119938,6407447.65714307,8
680645.962119938,6407447.65928606,8
680645.962119938,6407447.65928606,8
680651.762119938,6407447.65909215,8
680651.762119938,6407447.65909215,8
680657.562119938,6407447.65823771,8
680657.562119938,6407447.65823771,8
680663.362119938,6407447.66038357,8
680663.362119938,6407447.66038357,8
680669.162119938,6407447.66064963,8
680669.162119938,6407447.66064963,8
680674.962119939,6407447.66128441,8
680674.962119939,6407447.66128441,8
680680.762119939,6407447.66242393,8
680680.762119939,6407447.66242393,8
680686.562119939,6407447.66263016,8
680686.562119939,6407447.66263016,8
680692.362119939,6407447.6657726,8
680692.362119939,6407447.6657726,8
680698.162119939,6407447.66688086,8
680698.162119939,6407447.66688086,8
680703.962119939,6407447.66812621,8
680703.962119939,6407447.66812621,8
680709.762119939,6407447.66905671,8
680709.762119939,6407447.66905671,8
680715.562119939,6407447.67029661,8
680715.562119939,6407447.67029661,8
680721.362119939,6407447.67108874,8
680721.362119939,6407447.67108874,8
680727.162119939,6407447.67356816,8
680727.162119939,6407447.67356816,8
680732.962119939,6407447.67486677,8
680732.962119939,6407447.67486677,8
680738.762119939,6407447.67667787,8
680738.762119939,6407447.67667787,8
680744.562119939,6407447.68002615,8
680744.562119939,6407447.68002615,8
680750.362119939,6407447.6843205,8
680750.362119939,6407447.6843205,8
680756.162119939,6407447.68460038,8
680756.162119939,6407447.68460038,8
680761.962119939,6407447.68590759,8
680761.962119939,6407447.68590759,8
680767.762119939,6407447.68891445,8
680767.762119939,6407447.68891445,8
680773.562119939,6407447.68840905,8
680773.562119939,6407447.68840905,8
680779.362119939,6407447.6858857,8
680779.362119939,6407447.6858857,8
680785.162119939,6407447.68490427,8
680785.162119939,6407447.68490427,8
680790.962119939,6407447.68122753,8
680790.962119939,6407447.68122753,8
680796.762119939,6407447.6753689,8
680796.762119939,6407447.6753689,8
680802.56211994,6407447.67544331,8
680802.56211994,6407447.67544331,8
680808.36211994,6407447.67508076,8
680808.36211994,6407447.67508076,8
680814.16211994,6407447.67636402,8
680814.16211994,6407447.67636402,8
680819.96211994,6407447.67652643,8
680819.96211994,6407447.67652643,8
680825.76211994,6407447.67218783,8
680825.76211994,6407447.67218783,8
680831.56211994,6407447.67108678,8
680831.56211994,6407447.67108678,8
680837.36211994,6407447.66961892,8
680837.36211994,6407447.66961892,8
680843.16211994,6407447.66818539,8
680843.16211994,6407447.66818539,8
680848.96211994,6407447.66866115,8
680848.96211994,6407447.66866115,8
680854.76211994,6407447.66657817,8
680854.76211994,6407447.66657817,8
680860.56211994,6407447.6645262,8
680860.56211994,6407447.6645262,8
680866.36211994,6407447.66268435,8
680866.36211994,6407447.66268435,8
680872.16211994,6407447.66155361,8
680872.16211994,6407447.66155361,8
680877.96211994,6407447.6605316,8
680877.96211994,6407447.6605316,8
680883.76211994,6407447.65985139,8
680883.76211994,6407447.65985139,8
680889.56211994,6407447.65685069,8
680889.56211994,6407447.65685069,8
680895.36211994,6407447.65783364,8
680895.36211994,6407447.65783364,8
680901.16211994,6407447.65684999,8
680901.16211994,6407447.65684999,8
680906.96211994,6407447.65594685,8
680906.96211994,6407447.65594685,8
680912.76211994,6407447.65713065,8
680912.76211994,6407447.65713065,8
680918.56211994,6407447.65898852,8
680918.56211994,6407447.65898852,8
680924.362119941,6407447.65867861,8
680924.362119941,6407447.65867861,8
680930.162119941,6407447.65998851,8
680930.162119941,6407447.65998851,8
680935.962119941,6407447.6608028,8
680935.962119941,6407447.6608028,8
680941.762119941,6407447.66201377,8
680941.762119941,6407447.66201377,8
680947.562119941,6407447.6636957,8
680947.562119941,6407447.6636957,8
680953.362119941,6407447.66572944,8
680953.362119941,6407447.66572944,8
680959.162119941,6407447.66770133,8
680959.162119941,6407447.66770133,8
680964.962119941,6407447.66958268,8
680964.962119941,6407447.66958268,8
680970.762119941,6407447.67179997,8
680970.762119941,6407447.67179997,8
680976.562119941,6407447.67446879,8
680976.562119941,6407447.67446879,8
680982.362119941,6407447.67658367,8
680982.362119941,6407447.67658367,8
680988.162119941,6407447.67814499,8
680988.162119941,6407447.67814499,8
680993.962119941,6407447.67984425,8
680993.962119941,6407447.67984425,8
680999.762119941,6407447.68072333,8
680999.762119941,6407447.68072333,8
681005.562119941,6407447.68068168,8
681005.562119941,6407447.68068168,8
681011.362119941,6407447.68184122,8
681011.362119941,6407447.68184122,8
681017.162119941,6407447.68218823,8
681017.162119941,6407447.68218823,8
681022.962119941,6407447.682925,8
681022.962119941,6407447.682925,8
681028.762119941,6407447.68386337,8
681028.762119941,6407447.68386337,8
681034.562119941,6407447.68491167,8
681034.562119941,6407447.68491167,8
681040.362119941,6407447.68533795,8
681040.362119941,6407447.68533795,8
681046.162119941,6407447.68589309,8
681046.162119941,6407447.68589309,8
681051.962119942,6407447.68588378,8
681051.962119942,6407447.68588378,8
681057.762119942,6407447.68419995,8
681057.762119942,6407447.68419995,8
681063.562119942,6407447.68298671,8
681063.562119942,6407447.68298671,8
681069.362119942,6407447.68323821,8
681069.362119942,6407447.68323821,8
681075.162119942,6407447.68220512,8
681075.162119942,6407447.68220512,8
681080.962119942,6407447.68291016,8
681080.962119942,6407447.68291016,8
681086.762119942,6407447.68288161,8
681086.762119942,6407447.68288161,8
681092.562119942,6407447.68213332,8
681092.562119942,6407447.68213332,8
681098.362119942,6407447.68265126,8
681098.362119942,6407447.68265126,8
681104.162119942,6407447.68231644,8
681104.162119942,6407447.68231644,8
681109.962119942,6407447.68340782,8
681109.962119942,6407447.68340782,8
681115.762119942,6407447.68192049,8
681115.762119942,6407447.68192049,8
681121.562119942,6407447.68183143,8
681121.562119942,6407447.68183143,8
681127.362119942,6407447.68189853,8
681127.362119942,6407447.68189853,8
681133.162119942,6407447.68170848,8
681133.162119942,6407447.68170848,8
681138.962119942,6407447.68245584,8
681138.962119942,6407447.68245584,8
681144.762119942,6407447.68182067,8
681144.762119942,6407447.68182067,8
681150.562119942,6407447.68046296,8
681150.562119942,6407447.68046296,8
681156.362119942,6407447.68015037,8
681156.362119942,6407447.68015037,8
681162.162119942,6407447.68077134,8
681162.162119942,6407447.68077134,8
681167.962119942,6407447.6785454,8
681167.962119942,6407447.6785454,8
681173.762119943,6407447.67845771,8
681173.762119943,6407447.67845771,8
681179.562119943,6407447.67903649,8
681179.562119943,6407447.67903649,8
681185.362119943,6407447.67783832,8
681185.362119943,6407447.67783832,8
681191.162119943,6407447.67692274,8
681191.162119943,6407447.67692274,8
681196.962119943,6407447.67570695,8
681196.962119943,6407447.67570695,8
681202.762119943,6407447.67618545,8
681202.762119943,6407447.67618545,8
681208.562119943,6407447.67524911,8
681208.562119943,6407447.67524911,8
681214.362119943,6407447.67543795,8
681214.362119943,6407447.67543795,8
681220.162119943,6407447.67545815,8
681220.162119943,6407447.67545815,8
681225.962119943,6407447.67665766,8
681225.962119943,6407447.67665766,8
681231.762119943,6407447.67565736,8
681231.762119943,6407447.67565736,8
681237.562119943,6407447.67763052,8
681237.562119943,6407447.67763052,8
681243.362119943,6407447.67917568,8
681243.362119943,6407447.67917568,8
681249.162119943,6407447.67947082,8
681249.162119943,6407447.67947082,8
681254.962119943,6407447.67973069,8
681254.962119943,6407447.67973069,8
681260.762119943,6407447.68135254,8
681260.762119943,6407447.68135254,8
681266.562119943,6407447.68070888,8
681266.562119943,6407447.68070888,8
681272.362119943,6407447.68218431,8
681272.362119943,6407447.68218431,8
681278.162119943,6407447.68260581,8
681278.162119943,6407447.68260581,8
681283.962119943,6407447.68247906,8
681283.962119943,6407447.68247906,8
681289.762119943,6407447.68179152,8
681289.762119943,6407447.68179152,8
681295.562119944,6407447.68332757,8
681295.562119944,6407447.68332757,8
681301.362119944,6407447.68340297,8
681301.362119944,6407447.68340297,8
681307.162119944,6407447.68427853,8
681307.162119944,6407447.68427853,8
681312.962119944,6407447.68499853,8
681312.962119944,6407447.68499853,8
681318.762119944,6407447.68576895,8
681318.762119944,6407447.68576895,8
681324.562119944,6407447.68733197,8
681324.562119944,6407447.68733197,8
681330.362119944,6407447.6890544,8
681330.362119944,6407447.6890544,8
681336.162119944,6407447.69029036,8
681336.162119944,6407447.69029036,8
681341.962119944,6407447.69226518,8
681341.962119944,6407447.69226518,8
681347.762119944,6407447.69442024,8
681347.762119944,6407447.69442024,8
681353.562119944,6407447.69749588,8
681353.562119944,6407447.69749588,8
681359.362119944,6407447.69997917,8
681359.362119944,6407447.69997917,8
681365.162119944,6407447.70287261,8
681365.162119944,6407447.70287261,8
681370.962119944,6407447.7051541,8
681370.962119944,6407447.7051541,8
681376.762119944,6407447.70653286,8
681376.762119944,6407447.70653286,8
681382.562119944,6407447.70855835,8
681382.562119944,6407447.70855835,8
681388.362119944,6407447.71088445,8
681388.362119944,6407447.71088445,8
681394.162119944,6407464.78497853,7
681394.162119944,6407464.78497853,7
681399.962119944,6407464.78563952,7
681399.962119944,6407464.78563952,7
681405.762119944,6407464.78656498,7
681405.762119944,6407464.78656498,7
681411.562119944,6407464.78786757,7
681411.562119944,6407464.78786757,7
681417.362119944,6407464.78833603,7
681417.362119944,6407464.78833603,7
681423.162119945,6407464.78834125,7
681423.162119945,6407464.78834125,7
681428.962119945,6407464.78830409,7
681428.962119945,6407464.78830409,7
681434.762119945,6407464.7891282,7
681434.762119945,6407464.7891282,7
681440.562119945,6407464.79018919,7
681440.562119945,6407464.79018919,7
681446.362119945,6407464.78990991,7
681446.362119945,6407464.78990991,7
681452.162119945,6407464.78958192,7
681452.162119945,6407464.78958192,7
681457.962119945,6407464.7909584,7
681457.962119945,6407464.7909584,7
681463.762119945,6407464.79263161,7
681463.762119945,6407464.79263161,7
681469.562119945,6407464.79347806,7
681469.562119945,6407464.79347806,7
681475.362119945,6407447.7231677,8
681475.362119945,6407447.7231677,8
681481.162119945,6407447.72507901,8
681481.162119945,6407447.72507901,8
681486.962119945,6407447.72689134,8
681486.962119945,6407447.72689134,8
681492.762119945,6407447.72890935,8
681492.762119945,6407447.72890935,8
681498.562119945,6407447.7301158,8
681498.562119945,6407447.7301158,8
681504.362119945,6407447.73225153,8
681504.362119945,6407447.73225153,8
681510.162119945,6407447.73379417,8
681510.162119945,6407447.73379417,8
681515.962119945,6407447.73532063,8
681515.962119945,6407447.73532063,8
681521.762119945,6407447.73596119,8
681521.762119945,6407447.73596119,8
681527.562119945,6407447.73871304,8
681527.562119945,6407447.73871304,8
681533.362119945,6407447.73754656,8
681533.362119945,6407447.73754656,8
681539.162119945,6407447.73768317,8
681539.162119945,6407447.73768317,8
681544.962119946,6407447.73915046,8
681544.962119946,6407447.73915046,8
681550.762119945,6407447.74012384,8
681550.762119945,6407447.74012384,8
681556.562119946,6407447.74065063,8
681556.562119946,6407447.74065063,8
681562.362119946,6407447.74146517,8
681562.362119946,6407447.74146517,8
681568.162119946,6407447.74069252,8
681568.162119946,6407447.74069252,8
681573.962119946,6407447.74261591,8
681573.962119946,6407447.74261591,8
681579.762119946,6407447.74591844,8
681579.762119946,6407447.74591844,8
680698.162119939,6407743.38128546,8
680698.162119939,6407743.38128546,8
680709.762119939,6407760.47273454,7
680709.762119939,6407760.47273454,7
680715.562119939,6407760.47484406,7
680715.562119939,6407760.47484406,7
680721.362119939,6407760.4744129,7
680721.362119939,6407760.4744129,7
680727.162119939,6407743.37612282,8
680727.162119939,6407743.37612282,8
680732.962119939,6407743.37740423,8
680732.962119939,6407743.37740423,8
680738.762119939,6407743.37926409,8
680738.762119939,6407743.37926409,8
680744.562119939,6407743.38071155,8
680744.562119939,6407743.38071155,8
680750.362119939,6407743.38397704,8
680750.362119939,6407743.38397704,8
680756.162119939,6407743.38328183,8
680756.162119939,6407743.38328183,8
680761.962119939,6407743.38368179,8
680761.962119939,6407743.38368179,8
680767.762119939,6407743.38277898,8
680767.762119939,6407743.38277898,8
680773.562119939,6407743.38292631,8
680773.562119939,6407743.38292631,8
680779.362119939,6407743.38247984,8
680779.362119939,6407743.38247984,8
680785.162119939,6407743.38230938,8
680785.162119939,6407743.38230938,8
680790.962119939,6407743.38020446,8
680790.962119939,6407743.38020446,8
680796.762119939,6407743.37903247,8
680796.762119939,6407743.37903247,8
680802.56211994,6407743.37726395,8
680802.56211994,6407743.37726395,8
680808.36211994,6407743.3758557,8
680808.36211994,6407743.3758557,8
680814.16211994,6407743.37363943,8
680814.16211994,6407743.37363943,8
680819.96211994,6407726.28554925,7
680819.96211994,6407726.28554925,7
680825.76211994,6407726.28518144,7
680825.76211994,6407726.28518144,7
680831.56211994,6407726.28550886,7
680831.56211994,6407726.28550886,7
680837.36211994,6407726.28370267,7
680837.36211994,6407726.28370267,7
680843.16211994,6407726.28595359,7
680843.16211994,6407726.28595359,7
680848.96211994,6407726.28188468,7
680848.96211994,6407726.28188468,7
680854.76211994,6407726.27687318,7
680854.76211994,6407726.27687318,7
680860.56211994,6407726.27671789,7
680860.56211994,6407726.27671789,7
680866.36211994,6407726.27664841,7
680866.36211994,6407726.27664841,7
680872.16211994,6407726.28040802,7
680872.16211994,6407726.28040802,7
680877.96211994,6407743.57744831,6
680877.96211994,6407743.57744831,6
680883.76211994,6407726.49690475,5
680883.76211994,6407726.49690475,5
680889.56211994,6407726.49957879,5
680889.56211994,6407726.49957879,5
680895.36211994,6407726.50090532,5
680895.36211994,6407726.50090532,5
680901.16211994,6407709.33006564,6
680901.16211994,6407709.33006564,6
680906.96211994,6407709.32839913,6
680906.96211994,6407709.32839913,6
680680.762119939,6406753.65820357,5
680680.762119939,6406753.65820357,5
680686.562119939,6406753.65808838,5
680686.562119939,6406753.65808838,5
680553.162119938,6406742.81615632,6
680553.162119938,6406742.81615632,6
680558.962119938,6406742.81727139,6
680558.962119938,6406742.81727139,6
680564.762119938,6406742.81839625,6
680564.762119938,6406742.81839625,6
680570.562119938,6406742.82079168,6
680570.562119938,6406742.82079168,6
680576.362119938,6406742.82284892,6
680576.362119938,6406742.82284892,6
680582.162119938,6406742.82469957,6
680582.162119938,6406742.82469957,6
680587.962119938,6406708.62923879,8
680587.962119938,6406708.62923879,8
680593.762119938,6406708.63223758,8
680593.762119938,6406708.63223758,8
680599.562119938,6406708.6354193,8
680599.562119938,6406708.6354193,8
680605.362119938,6406708.63904589,8
680605.362119938,6406708.63904589,8
680611.162119938,6406708.64360689,8
680611.162119938,6406708.64360689,8
680616.962119938,6406708.64758603,8
680616.962119938,6406708.64758603,8
680622.762119938,6406708.6511573,8
680622.762119938,6406708.6511573,8
680628.562119938,6406708.65619372,8
680628.562119938,6406708.65619372,8
680634.362119938,6406708.66085014,8
680634.362119938,6406708.66085014,8
680640.162119938,6406708.66652079,8
680640.162119938,6406708.66652079,8
680645.962119938,6406708.67027562,8
680645.962119938,6406708.67027562,8
680651.762119938,6406708.67541407,8
680651.762119938,6406708.67541407,8
680657.562119938,6406708.68051365,8
680657.562119938,6406708.68051365,8
680663.362119938,6406708.69091745,8
680663.362119938,6406708.69091745,8
680669.162119938,6406708.69782199,8
680669.162119938,6406708.69782199,8
680674.962119939,6406708.70542548,8
680674.962119939,6406708.70542548,8
681498.562119945,6407041.91025925,6
681504.362119945,6407041.9099824,6
681510.162119945,6407059.05777981,5
681515.962119945,6407059.06142358,5
681521.762119945,6407059.06232238,5
680585.212965018,6408893.32055954,5
680585.212965018,6408893.32055954,5
680939.012965021,6408927.45594605,7
680939.012965021,6408927.45594605,7
680933.212965021,6408927.46034698,7
680933.212965021,6408927.46034698,7
680927.412965021,6408927.4659436,7
680927.412965021,6408927.4659436,7
680921.612965021,6408927.47090604,7
680921.612965021,6408927.47090604,7
680915.812965021,6408910.45529417,8
680915.812965021,6408910.45529417,8
680910.012965021,6408910.46048107,8
680910.012965021,6408910.46048107,8
680904.212965021,6408910.46300863,8
680904.212965021,6408910.46300863,8
680898.412965021,6408910.46677067,8
680898.412965021,6408910.46677067,8
680892.612965021,6408910.46849497,8
680892.612965021,6408910.46849497,8
680886.812965021,6408910.46989194,8
680886.812965021,6408910.46989194,8
680881.012965021,6408910.47225337,8
680881.012965021,6408910.47225337,8
680875.212965021,6408910.47321363,8
680875.212965021,6408910.47321363,8
680869.412965021,6408910.47406676,8
680869.412965021,6408910.47406676,8
680863.612965021,6408910.47287208,8
680863.612965021,6408910.47287208,8
680857.812965021,6408910.47798279,8
680857.812965021,6408910.47798279,8
680852.012965021,6408910.47980923,8
680852.012965021,6408910.47980923,8
680846.212965021,6408910.47928652,8
680846.212965021,6408910.47928652,8
680840.412965021,6408910.48142345,8
680840.412965021,6408910.48142345,8
680834.61296502,6408927.51187149,7
680834.61296502,6408927.51187149,7
680828.812965021,6408927.51857956,7
680828.812965021,6408927.51857956,7
680823.01296502,6408927.52149368,7
680823.01296502,6408927.52149368,7
680817.21296502,6408927.52036772,7
680817.21296502,6408927.52036772,7
680811.41296502,6408910.48332081,8
680811.41296502,6408910.48332081,8
680805.61296502,6408910.48245455,8
680805.61296502,6408910.48245455,8
680799.81296502,6408910.48408044,8
680799.81296502,6408910.48408044,8
680794.01296502,6408910.48330193,8
680794.01296502,6408910.48330193,8
680788.21296502,6408910.48278682,8
680788.21296502,6408910.48278682,8
680782.41296502,6408910.48164387,8
680782.41296502,6408910.48164387,8
680776.61296502,6408910.4833717,8
680776.61296502,6408910.4833717,8
680770.81296502,6408910.48412939,8
680770.81296502,6408910.48412939,8
680765.01296502,6408910.48383444,8
680765.01296502,6408910.48383444,8
680759.21296502,6408910.48249393,8
680759.21296502,6408910.48249393,8
680753.41296502,6408910.48312041,8
680753.41296502,6408910.48312041,8
680747.61296502,6408910.48260811,8
680747.61296502,6408910.48260811,8
680741.81296502,6408910.48307653,8
680741.81296502,6408910.48307653,8
680736.01296502,6408910.48314901,8
680736.01296502,6408910.48314901,8
680730.21296502,6408910.48291291,8
680730.21296502,6408910.48291291,8
680724.41296502,6408910.48350087,8
680724.41296502,6408910.48350087,8
680718.61296502,6408910.48421928,8
680718.61296502,6408910.48421928,8
680712.812965019,6408910.48306353,8
680712.812965019,6408910.48306353,8
680707.01296502,6408910.48321482,8
680707.01296502,6408910.48321482,8
680701.21296502,6408910.48344598,8
680701.21296502,6408910.48344598,8
680695.412965019,6408910.4844191,8
680695.412965019,6408910.4844191,8
680689.612965019,6408910.48404269,8
680689.612965019,6408910.48404269,8
680683.812965019,6408910.48361877,8
680683.812965019,6408910.48361877,8
680678.012965019,6408910.48262222,8
680678.012965019,6408910.48262222,8
680672.212965019,6408910.48315468,8
680672.212965019,6408910.48315468,8
680666.412965019,6408910.48194424,8
680666.412965019,6408910.48194424,8
680660.612965019,6408910.48149516,8
680660.612965019,6408910.48149516,8
680654.812965019,6408910.48221777,8
680654.812965019,6408910.48221777,8
680649.012965019,6408910.48382552,8
680649.012965019,6408910.48382552,8
680643.212965019,6408910.4846647,8
680643.212965019,6408910.4846647,8
680637.412965019,6408910.48419793,8
680637.412965019,6408910.48419793,8
680631.612965019,6408910.4822928,8
680631.612965019,6408910.4822928,8
680625.812965019,6408910.48276903,8
680625.812965019,6408910.48276903,8
680620.012965019,6408910.48253879,8
680620.012965019,6408910.48253879,8
680614.212965019,6408910.48213741,8
680614.212965019,6408910.48213741,8
680608.412965019,6408910.48332291,8
680608.412965019,6408910.48332291,8
680602.612965019,6408927.53656131,7
680602.612965019,6408927.53656131,7
680596.812965019,6408927.54415418,7
680591.012965019,6408926.27891963,7
680579.412965018,6408876.2706111,6
680579.412965018,6408876.2706111,6
680573.612965018,6408876.27022969,6
680573.612965018,6408876.27022969,6
680567.812965018,6408876.2700581,6
680567.812965018,6408876.2700581,6
680562.012965018,6408876.27020086,6
680562.012965018,6408876.27020086,6
680556.212965018,6408876.27132562,6
680556.212965018,6408876.27132562,6
680550.412965018,6408876.27141172,6
680550.412965018,6408876.27141172,6
680544.612965018,6408876.27092485,6
680544.612965018,6408876.27092485,6
680538.812965018,6408876.27054511,6
680538.812965018,6408876.27054511,6
680533.012965018,6408876.27023479,6
680533.012965018,6408876.27023479,6
680527.212965018,6408876.26989099,6
680527.212965018,6408876.26989099,6
680521.412965018,6408876.27160487,6
680521.412965018,6408876.27160487,6
680515.612965018,6408876.27081805,6
680515.612965018,6408876.27081805,6
680509.812965018,6408876.27007785,6
680509.812965018,6408876.27007785,6
680504.012965018,6408893.40674168,7
680504.012965018,6408893.40674168,7
680498.212965018,6408893.40664915,7
680498.212965018,6408893.40664915,7
680492.412965018,6408893.40629212,7
680492.412965018,6408893.40629212,7
680486.612965018,6408893.40569007,7
680486.612965018,6408893.40569007,7
680480.812965018,6408893.40573291,7
680480.812965018,6408893.40573291,7
680475.012965018,6408910.47672674,8
680475.012965018,6408910.47672674,8
680469.212965018,6408910.47631061,8
680469.212965018,6408910.47631061,8
680463.412965017,6408910.47399754,8
680463.412965017,6408910.47399754,8
680457.612965018,6408910.47461261,8
680457.612965018,6408910.47461261,8
680451.812965018,6408910.47417447,8
680451.812965018,6408910.47417447,8
680446.012965017,6408910.47483868,8
680446.012965017,6408910.47483868,8
680440.212965017,6408910.47412091,8
680440.212965017,6408910.47412091,8
680434.412965017,6408910.47250452,8
680434.412965017,6408910.47250452,8
680428.612965017,6408910.471537,8
680428.612965017,6408910.471537,8
680422.812965017,6408910.4716252,8
